id,event,price,pricePerSquareFoot,city,state,zipcode,parking,homeType,county
91770-20682245,Listed for sale,998888,776,Rosemead,CA,91770,1,SINGLE_FAMILY,Los Angeles County
90640-20674565,Listed for sale,850000,393,Montebello,CA,90640,1,SINGLE_FAMILY,Los Angeles County
91731-21613518,Listed for sale,688000,428,El Monte,CA,91731,1,SINGLE_FAMILY,Los Angeles County
90640-20671366,Listed for sale,968000,498,Montebello,CA,90640,1,SINGLE_FAMILY,Los Angeles County
91755-2120803419,Listed for sale,968000,484,Monterey Park,CA,91755,1,CONDO,Los Angeles County
91381-82749428,Listed for sale,2999950,540,Valencia,CA,91381,1,SINGLE_FAMILY,Los Angeles County
91321-20206208,Listed for sale,599000,555,Santa Clarita,CA,91321,0,SINGLE_FAMILY,Los Angeles County
91321-20206576,Listed for sale,380000,377,Santa Clarita,CA,91321,0,CONDO,Los Angeles County
91381-59275653,Listed for sale,1229000,391,Valencia,CA,91381,1,SINGLE_FAMILY,Los Angeles County
91381-20204930,Listed for sale,1185000,408,Stevenson Ranch,CA,91381,1,SINGLE_FAMILY,Los Angeles County
91321-20205409,Listed for sale,1100000,354,Santa Clarita,CA,91321,1,SINGLE_FAMILY,Los Angeles County
91381-60324676,Listed for sale,1498000,402,Valencia,CA,91381,1,SINGLE_FAMILY,Los Angeles County
91321-20207535,Listed for sale,749000,406,Santa Clarita,CA,91321,0,SINGLE_FAMILY,Los Angeles County
91321-20207622,Listed for sale,659950,425,Santa Clarita,CA,91321,1,MULTI_FAMILY,Los Angeles County
91381-59275521,Listed for sale,1275000,376,Valencia,CA,91381,1,SINGLE_FAMILY,Los Angeles County
91381-58497742,Listed for sale,1525000,361,Stevenson Ranch,CA,91381,1,SINGLE_FAMILY,Los Angeles County
91321-250346233,Listed for sale,663000,398,Santa Clarita,CA,91321,1,TOWNHOUSE,Los Angeles County
91381-60324615,Listed for sale,1775000,572,Valencia,CA,91381,1,SINGLE_FAMILY,Los Angeles County
91321-20207298,Listed for sale,930000,766,Santa Clarita,CA,91321,1,MULTI_FAMILY,Los Angeles County
91381-51580518,Listed for sale,1151000,368,Stevenson Ranch,CA,91381,1,SINGLE_FAMILY,Los Angeles County
91381-60324756,Listed for sale,1475000,341,Valencia,CA,91381,1,SINGLE_FAMILY,Los Angeles County
90069-2115162644,Listed for sale,2995000,1325,Los Angeles,CA,90069,0,SINGLE_FAMILY,Los Angeles County
90069-20799427,Listed for sale,3385000,815,Los Angeles,CA,90069,0,SINGLE_FAMILY,Los Angeles County
90069-20799281,Listed for sale,3895000,1298,Los Angeles,CA,90069,0,SINGLE_FAMILY,Los Angeles County
90069-20798195,Listed for sale,4560000,1898,Los Angeles,CA,90069,1,SINGLE_FAMILY,Los Angeles County
90069-20798676,Listed for sale,1150000,993,West Hollywood,CA,90069,1,CONDO,Los Angeles County
90069-20787065,Listed for sale,1999000,0,Los Angeles,CA,90069,1,MULTI_FAMILY,Los Angeles County
90069-2069668402,Listed for sale,5200000,0,West Hollywood,CA,90069,1,MULTI_FAMILY,Los Angeles County
90069-20798008,Listed for sale,3900000,979,Los Angeles,CA,90069,1,SINGLE_FAMILY,Los Angeles County
90069-20517811,Listed for sale,519000,889,West Hollywood,CA,90069,1,CONDO,Los Angeles County
90069-20797363,Listed for sale,3500000,1035,Los Angeles,CA,90069,1,SINGLE_FAMILY,Los Angeles County
90069-20787076,Listed for sale,575000,721,West Hollywood,CA,90069,0,CONDO,Los Angeles County
90069-20787699,Listed for sale,959000,650,West Hollywood,CA,90069,0,TOWNHOUSE,Los Angeles County
90069-20534814,Listed for sale,10900000,1817,Los Angeles,CA,90069,1,SINGLE_FAMILY,Los Angeles County
90069-63791216,Listed for sale,2299000,1186,Los Angeles,CA,90069,1,SINGLE_FAMILY,Los Angeles County
90069-20798058,Listed for sale,3995000,0,Los Angeles,CA,90069,0,SINGLE_FAMILY,Los Angeles County
90069-20797060,Listed for sale,625000,851,West Hollywood,CA,90069,0,CONDO,Los Angeles County
90069-20797129,Listed for sale,519000,650,West Hollywood,CA,90069,1,CONDO,Los Angeles County
90069-20517453,Listed for sale,825000,688,West Hollywood,CA,90069,0,CONDO,Los Angeles County
90043-20328281,Listed for sale,799000,472,Los Angeles,CA,90043,0,SINGLE_FAMILY,Los Angeles County
90304-65242293,Listed for sale,869000,421,Inglewood,CA,90304,1,SINGLE_FAMILY,Los Angeles County
90301-20336650,Listed for sale,499000,559,Inglewood,CA,90301,1,TOWNHOUSE,Los Angeles County
90303-20344413,Listed for sale,780000,494,Inglewood,CA,90303,1,SINGLE_FAMILY,Los Angeles County
90043-20325294,Listed for sale,1399000,579,Los Angeles,CA,90043,1,SINGLE_FAMILY,Los Angeles County
90305-20329261,Listed for sale,799900,482,Inglewood,CA,90305,1,SINGLE_FAMILY,Los Angeles County
90056-20428837,Listed for sale,1799000,860,Los Angeles,CA,90056,1,SINGLE_FAMILY,Los Angeles County
90056-20323265,Listed for sale,1100000,589,Los Angeles,CA,90056,0,SINGLE_FAMILY,Los Angeles County
90305-65392506,Listed for sale,950000,471,Inglewood,CA,90305,1,SINGLE_FAMILY,Los Angeles County
90301-20337012,Listed for sale,640000,645,Inglewood,CA,90301,1,SINGLE_FAMILY,Los Angeles County
90301-20332897,Listed for sale,1199000,446,Inglewood,CA,90301,1,SINGLE_FAMILY,Los Angeles County
90305-20341583,Listed for sale,810000,671,Inglewood,CA,90305,0,SINGLE_FAMILY,Los Angeles County
90043-20324463,Listed for sale,950000,885,Los Angeles,CA,90043,0,SINGLE_FAMILY,Los Angeles County
90301-20339167,Listed for sale,550000,669,Inglewood,CA,90301,1,SINGLE_FAMILY,Los Angeles County
90301-20339166,Listed for sale,550000,694,Inglewood,CA,90301,1,SINGLE_FAMILY,Los Angeles County
90303-20342531,Listed for sale,750000,477,Inglewood,CA,90303,0,SINGLE_FAMILY,Los Angeles County
90056-20377004,Listed for sale,2100000,457,Los Angeles,CA,90056,1,SINGLE_FAMILY,Los Angeles County
90043-20564006,Listed for sale,799999,345,Los Angeles,CA,90043,1,SINGLE_FAMILY,Los Angeles County
90305-20330873,Listed for sale,975000,397,Inglewood,CA,90305,0,SINGLE_FAMILY,Los Angeles County
90045-20378547,Listed for sale,1075000,632,Los angeles,CA,90045,1,SINGLE_FAMILY,Los Angeles County
90043-20326094,Listed for sale,849000,663,Los Angeles,CA,90043,0,SINGLE_FAMILY,Los Angeles County
91205-20848727,Listed for sale,850000,771,Glendale,CA,91205,1,SINGLE_FAMILY,Los Angeles County
91205-20846149,Listed for sale,550000,535,Glendale,CA,91205,1,CONDO,Los Angeles County
91205-20849612,Listed for sale,1590000,0,Glendale,CA,91205,1,MULTI_FAMILY,Los Angeles County
91205-20847845,Listed for sale,1139000,919,Glendale,CA,91205,1,SINGLE_FAMILY,Los Angeles County
91205-2069742599,Listed for sale,1950000,805,Glendale,CA,91205,1,SINGLE_FAMILY,Los Angeles County
91205-20846097,Listed for sale,899000,434,Glendale,CA,91205,1,SINGLE_FAMILY,Los Angeles County
91205-2069822332,Listed for sale,669000,503,Glendale,CA,91205,1,CONDO,Los Angeles County
91205-2069963145,Listed for sale,3150000,0,Glendale,CA,91205,0,MULTI_FAMILY,Los Angeles County
91205-2098571385,Listed for sale,2999000,0,Glendale,CA,91205,1,MULTI_FAMILY,Los Angeles County
91205-250338440,Listed for sale,3775000,498,Glendale,CA,91205,0,MULTI_FAMILY,Los Angeles County
90045-20389040,Listed for sale,1299000,725,Los Angeles,CA,90045,1,SINGLE_FAMILY,Los Angeles County
90045-20389528,Listed for sale,1095000,831,Los Angeles,CA,90045,0,SINGLE_FAMILY,Los Angeles County
90045-20384571,Listed for sale,599900,629,Los Angeles,CA,90045,1,CONDO,Los Angeles County
90045-20383585,Listed for sale,1299000,1123,Los Angeles,CA,90045,1,SINGLE_FAMILY,Los Angeles County
90045-20382010,Listed for sale,2995000,885,Los Angeles,CA,90045,1,SINGLE_FAMILY,Los Angeles County
90045-20381607,Listed for sale,1599000,840,Los Angeles,CA,90045,1,SINGLE_FAMILY,Los Angeles County
90045-20379441,Listed for sale,950000,1365,Los Angeles,CA,90045,1,SINGLE_FAMILY,Los Angeles County
90045-145642605,Listed for sale,1475000,885,Westchester,CA,90045,0,SINGLE_FAMILY,Los Angeles County
90045-20389632,Listed for sale,1588000,827,Los Angeles,CA,90045,1,SINGLE_FAMILY,Los Angeles County
90045-20381327,Listed for sale,1225000,934,Los Angeles,CA,90045,1,SINGLE_FAMILY,Los Angeles County
90045-20384136,Listed for sale,1300000,756,Los Angeles,CA,90045,0,SINGLE_FAMILY,Los Angeles County
90045-20382322,Listed for sale,1875000,1046,Los Angeles,CA,90045,0,SINGLE_FAMILY,Los Angeles County
90045-20380649,Listed for sale,1700000,702,Los Angeles,CA,90045,1,SINGLE_FAMILY,Los Angeles County
90045-20378507,Listed for sale,1325000,879,Los Angeles,CA,90045,0,SINGLE_FAMILY,Los Angeles County
90045-20384465,Listed for sale,1699999,935,Los Angeles,CA,90045,0,SINGLE_FAMILY,Los Angeles County
90045-20381353,Listed for sale,1295000,963,Los Angeles,CA,90045,1,SINGLE_FAMILY,Los Angeles County
90045-2069790982,Listed for sale,1095000,641,Los Angeles,CA,90045,1,SINGLE_FAMILY,Los Angeles County
90045-20390948,Listed for sale,979000,1260,Los Angeles,CA,90045,1,SINGLE_FAMILY,Los Angeles County
90045-20381746,Listed for sale,1396000,1063,Los Angeles,CA,90045,1,SINGLE_FAMILY,Los Angeles County
90045-20378364,Listed for sale,1200000,500,Los Angeles,CA,90045,1,SINGLE_FAMILY,Los Angeles County
90045-89143190,Listed for sale,3400000,795,Los Angeles,CA,90045,1,SINGLE_FAMILY,Los Angeles County
90033-20632881,Listed for sale,414900,461,Los Angeles,CA,90033,0,SINGLE_FAMILY,Los Angeles County
90031-20637262,Listed for sale,799000,0,Los Angeles,CA,90031,1,MULTI_FAMILY,Los Angeles County
90039-20743327,Listed for sale,785000,708,Los Angeles,CA,90039,0,SINGLE_FAMILY,Los Angeles County
90065-20755617,Listed for sale,955000,935,Los Angeles,CA,90065,0,SINGLE_FAMILY,Los Angeles County
90026-20743790,Listed for sale,1499000,1129,Los Angeles,CA,90026,1,SINGLE_FAMILY,Los Angeles County
90023-20632546,Listed for sale,799000,371,Los Angeles,CA,90023,0,SINGLE_FAMILY,Los Angeles County
90013-79795707,Listed for sale,1099000,632,Los Angeles,CA,90013,1,MULTI_FAMILY,Los Angeles County
90031-20754501,Listed for sale,899900,809,Los Angeles,CA,90031,1,SINGLE_FAMILY,Los Angeles County
90026-20739762,Listed for sale,1450000,745,Los Angeles,CA,90026,1,SINGLE_FAMILY,Los Angeles County
90249-20355097,Listed for sale,1300000,383,Gardena,CA,90249,1,SINGLE_FAMILY,Los Angeles County
90249-20357325,Listed for sale,659000,438,Gardena,CA,90249,0,SINGLE_FAMILY,Los Angeles County
90249-2069807890,Listed for sale,0,0,Gardena,CA,90249,0,SINGLE_FAMILY,Los Angeles County
90249-20358639,Listed for sale,749900,480,Gardena,CA,90249,1,SINGLE_FAMILY,Los Angeles County
90249-20361963,Listed for sale,630000,594,Gardena,CA,90249,0,SINGLE_FAMILY,Los Angeles County
90813-21235602,Listed for sale,499000,673,Long Beach,CA,90813,1,SINGLE_FAMILY,Los Angeles County
90806-21197224,Listed for sale,650000,442,Long Beach,CA,90806,1,SINGLE_FAMILY,Los Angeles County
90803-21230557,Listed for sale,869500,859,Long Beach,CA,90803,1,CONDO,Los Angeles County
90813-21233757,Listed for sale,524999,663,Long Beach,CA,90813,0,SINGLE_FAMILY,Los Angeles County
90814-21228912,Listed for sale,1699999,436,Long Beach,CA,90814,0,MULTI_FAMILY,Los Angeles County
90804-81959433,Listed for sale,359900,514,Long Beach,CA,90804,1,CONDO,Los Angeles County
90804-250342804,Listed for sale,1375000,549,Long Beach,CA,90804,1,MULTI_FAMILY,Los Angeles County
90804-21227332,Listed for sale,415000,485,Long Beach,CA,90804,1,CONDO,Los Angeles County
90810-21285497,Listed for sale,569000,697,Long Beach,CA,90810,1,SINGLE_FAMILY,Los Angeles County
90810-21285953,Listed for sale,449900,431,Long Beach,CA,90810,1,TOWNHOUSE,Los Angeles County
90813-21227792,Listed for sale,1200000,0,Long Beach,CA,90813,1,MULTI_FAMILY,Los Angeles County
90755-21198437,Listed for sale,699300,426,Signal Hill,CA,90755,1,CONDO,Los Angeles County
90813-250343135,Listed for sale,1500000,335,Long Beach,CA,90813,1,MULTI_FAMILY,Los Angeles County
90810-21247613,Listed for sale,575000,463,Long Beach,CA,90810,1,SINGLE_FAMILY,Los Angeles County
90813-21235174,Listed for sale,249000,529,Long Beach,CA,90813,1,CONDO,Los Angeles County
90804-21227660,Listed for sale,429000,385,Long Beach,CA,90804,1,CONDO,Los Angeles County
90810-21298962,Listed for sale,615990,494,Long Beach,CA,90810,1,SINGLE_FAMILY,Los Angeles County
90810-21285120,Listed for sale,765000,470,Long Beach,CA,90810,1,SINGLE_FAMILY,Los Angeles County
90806-21196174,Listed for sale,780000,251,Long Beach,CA,90806,0,MULTI_FAMILY,Los Angeles County
90040-21079306,Listed for sale,518000,395,Commerce,CA,90040,1,SINGLE_FAMILY,Los Angeles County
90040-21089311,Listed for sale,650000,341,Commerce,CA,90040,1,MULTI_FAMILY,Los Angeles County
90040-21079566,Listed for sale,675000,442,Commerce,CA,90040,1,SINGLE_FAMILY,Los Angeles County
90040-21089123,Listed for sale,725000,409,Commerce,CA,90040,1,MULTI_FAMILY,Los Angeles County
90631-21467333,Listed for sale,1400000,359,La Habra Heights,CA,90631,1,SINGLE_FAMILY,Los Angeles County
90631-21468223,Listed for sale,699900,654,La Habra Heights,CA,90631,1,SINGLE_FAMILY,Los Angeles County
91745-21471595,Listed for sale,529900,552,La Puente,CA,91745,0,SINGLE_FAMILY,Los Angeles County
91744-21454468,Listed for sale,645000,338,La Puente,CA,91744,1,SINGLE_FAMILY,Los Angeles County
91744-21693483,Listed for sale,695000,400,La Puente,CA,91744,0,SINGLE_FAMILY,Los Angeles County
91744-21478206,Listed for sale,599990,366,La Puente,CA,91744,1,SINGLE_FAMILY,Los Angeles County
91745-21496198,Listed for sale,535000,494,Hacienda Heights,CA,91745,1,CONDO,Los Angeles County
91744-2069646803,Listed for sale,589900,482,La Puente,CA,91744,1,SINGLE_FAMILY,Los Angeles County
91744-21474867,Listed for sale,639900,488,La Puente,CA,91744,1,SINGLE_FAMILY,Los Angeles County
91745-21470789,Listed for sale,630000,606,Hacienda Heights,CA,91745,1,SINGLE_FAMILY,Los Angeles County
91744-21563796,Listed for sale,600000,595,La Puente,CA,91744,1,SINGLE_FAMILY,Los Angeles County
91745-21471512,Listed for sale,649000,404,Hacienda Heights,CA,91745,0,SINGLE_FAMILY,Los Angeles County
91745-21458343,Listed for sale,575000,584,Hacienda Heights,CA,91745,1,SINGLE_FAMILY,Los Angeles County
91745-21460020,Listed for sale,1138000,447,La Puente,CA,91745,1,SINGLE_FAMILY,Los Angeles County
91744-54949706,Listed for sale,692000,374,La Puente,CA,91744,1,SINGLE_FAMILY,Los Angeles County
91744-21472758,Listed for sale,539900,540,La Puente,CA,91744,1,SINGLE_FAMILY,Los Angeles County
91745-21451422,Listed for sale,528800,445,La Puente,CA,91745,1,CONDO,Los Angeles County
91744-21690206,Listed for sale,599000,549,La Puente,CA,91744,1,SINGLE_FAMILY,Los Angeles County
91792-21692325,Listed for sale,720000,375,West Covina,CA,91792,1,SINGLE_FAMILY,Los Angeles County
91745-21470241,Listed for sale,628888,474,La Puente,CA,91745,1,SINGLE_FAMILY,Los Angeles County
91744-21472986,Listed for sale,700000,710,La Puente,CA,91744,1,SINGLE_FAMILY,Los Angeles County
91745-21459230,Listed for sale,2498000,386,Hacienda Heights,CA,91745,1,SINGLE_FAMILY,Los Angeles County
91744-21563778,Listed for sale,669900,369,La Puente,CA,91744,0,SINGLE_FAMILY,Los Angeles County
91745-2069831656,Listed for sale,658888,531,Hacienda Heights,CA,91745,1,SINGLE_FAMILY,Los Angeles County
91745-21456596,Listed for sale,699888,480,La Puente,CA,91745,1,SINGLE_FAMILY,Los Angeles County
91745-21449318,Listed for sale,1099000,399,Hacienda Heights,CA,91745,1,SINGLE_FAMILY,Los Angeles County
91744-21478244,Listed for sale,728000,434,La Puente,CA,91744,1,SINGLE_FAMILY,Los Angeles County
90031-20637738,Listed for sale,1349000,667,Los Angeles,CA,90031,1,SINGLE_FAMILY,Los Angeles County
90031-79484430,Listed for sale,1079000,594,Los Angeles,CA,90031,0,SINGLE_FAMILY,Los Angeles County
90031-20754123,Listed for sale,1250000,1153,Los Angeles,CA,90031,1,SINGLE_FAMILY,Los Angeles County
90031-20754867,Listed for sale,785000,829,Los Angeles,CA,90031,1,SINGLE_FAMILY,Los Angeles County
90031-20689270,Listed for sale,1295000,966,Los Angeles,CA,90031,1,SINGLE_FAMILY,Los Angeles County
90031-20754613,Listed for sale,699000,747,Los Angeles,CA,90031,0,SINGLE_FAMILY,Los Angeles County
90031-20754849,Listed for sale,1450000,460,Los Angeles,CA,90031,1,MULTI_FAMILY,Los Angeles County
90716-21135375,Listed for sale,439900,724,Hawaiian Gardens,CA,90716,0,SINGLE_FAMILY,Los Angeles County
90660-21098033,Listed for sale,580000,536,Pico Rivera,CA,90660,1,SINGLE_FAMILY,Los Angeles County
91206-20842566,Listed for sale,899000,731,Glendale,CA,91206,0,SINGLE_FAMILY,Los Angeles County
91206-20834463,Listed for sale,395000,665,Glendale,CA,91206,1,CONDO,Los Angeles County
91206-20842153,Listed for sale,1589000,666,Glendale,CA,91206,1,SINGLE_FAMILY,Los Angeles County
91206-2103807498,Listed for sale,448888,685,Glendale,CA,91206,0,CONDO,Los Angeles County
91206-20835717,Listed for sale,685000,514,Glendale,CA,91206,0,CONDO,Los Angeles County
91206-20844580,Listed for sale,599000,985,Glendale,CA,91206,0,SINGLE_FAMILY,Los Angeles County
91206-20845840,Listed for sale,1149999,433,Glendale,CA,91206,1,SINGLE_FAMILY,Los Angeles County
91206-20835417,Listed for sale,585000,499,Glendale,CA,91206,1,CONDO,Los Angeles County
91206-2069809328,Listed for sale,1995000,0,Glendale,CA,91206,0,MULTI_FAMILY,Los Angeles County
91206-20834848,Listed for sale,675000,461,Glendale,CA,91206,1,TOWNHOUSE,Los Angeles County
91206-2069886752,Listed for sale,1800000,0,Glendale,CA,91206,0,MULTI_FAMILY,Los Angeles County
91206-20845981,Listed for sale,2500000,0,Glendale,CA,91206,0,MULTI_FAMILY,Los Angeles County
91206-20844241,Listed for sale,1330000,590,Glendale,CA,91206,1,SINGLE_FAMILY,Los Angeles County
91206-20845996,Listed for sale,575000,478,Glendale,CA,91206,1,CONDO,Los Angeles County
91206-20836391,Listed for sale,579900,570,Glendale,CA,91206,1,CONDO,Los Angeles County
91206-20841026,Listed for sale,1800000,523,Glendale,CA,91206,1,SINGLE_FAMILY,Los Angeles County
91401-19974071,Listed for sale,975000,696,Van Nuys,CA,91401,1,SINGLE_FAMILY,Los Angeles County
91401-2117941073,Listed for sale,3000000,767,Valley Glen,CA,91401,0,SINGLE_FAMILY,Los Angeles County
91401-2069630923,Listed for sale,2475000,0,Van Nuys,CA,91401,0,MULTI_FAMILY,Los Angeles County
91401-19973165,Listed for sale,1150000,605,Van Nuys,CA,91401,0,SINGLE_FAMILY,Los Angeles County
91401-2138062142,Listed for sale,995000,628,Valley Glen,CA,91401,1,SINGLE_FAMILY,Los Angeles County
91401-20008197,Listed for sale,699000,592,Van Nuys,CA,91401,1,SINGLE_FAMILY,Los Angeles County
91401-66113215,Listed for sale,749999,475,Van Nuys,CA,91401,1,TOWNHOUSE,Los Angeles County
91401-250350228,Listed for sale,885000,437,Van Nuys,CA,91401,0,SINGLE_FAMILY,Los Angeles County
91401-19972934,Listed for sale,599000,474,Van Nuys,CA,91401,1,CONDO,Los Angeles County
91401-20007525,Listed for sale,849000,413,Van Nuys,CA,91401,1,SINGLE_FAMILY,Los Angeles County
91401-79802241,Listed for sale,524499,364,Van Nuys,CA,91401,1,TOWNHOUSE,Los Angeles County
91401-20015150,Listed for sale,1315900,677,Van Nuys,CA,91401,1,SINGLE_FAMILY,Los Angeles County
91401-2128502551,Listed for sale,1399995,692,Valley Glen,CA,91401,1,SINGLE_FAMILY,Los Angeles County
91401-2069795303,Listed for sale,1500000,0,Van Nuys,CA,91401,0,MULTI_FAMILY,Los Angeles County
91401-20015082,Listed for sale,1300000,636,Van Nuys,CA,91401,1,SINGLE_FAMILY,Los Angeles County
91401-68991298,Listed for sale,1699500,379,Van Nuys,CA,91401,0,MULTI_FAMILY,Los Angeles County
91401-20015587,Listed for sale,1499000,596,Van Nuys,CA,91401,1,SINGLE_FAMILY,Los Angeles County
91401-19970683,Listed for sale,799999,810,Van Nuys,CA,91401,0,SINGLE_FAMILY,Los Angeles County
91401-20014837,Listed for sale,1225000,811,Van Nuys,CA,91401,1,SINGLE_FAMILY,Los Angeles County
